Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,1995,1995,tonnes,59308.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2004,2004,tonnes,59069.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1966,1966,tonnes,59044.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1993,1993,tonnes,58843.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,1998,1998,tonnes,58198.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1990,1990,tonnes,58149.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,2010,2010,tonnes,57673.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2018,2018,tonnes,57668.69,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2021,2021,tonnes,57147.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2006,2006,tonnes,57089.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2015,2015,tonnes,56619.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1990,1990,tonnes,56618.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1993,1993,tonnes,56602.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,1984,1984,tonnes,56545.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2005,2005,tonnes,56287.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2010,2010,tonnes,56250.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2019,2019,tonnes,56105.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,2005,2005,tonnes,55916.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1988,1988,tonnes,55810.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2001,2001,tonnes,55784.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1965,1965,tonnes,55652.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2006,2006,tonnes,55293.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2010,2010,tonnes,55239.0,T,Unofficial figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2009,2009,tonnes,54989.0,T,Unofficial figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,02211,Raw milk of cattle,1991,1991,tonnes,54986.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1989,1989,tonnes,54930.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2005,2005,tonnes,54706.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2009,2009,tonnes,54542.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1964,1964,tonnes,53700.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,2007,2007,tonnes,53454.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1987,1987,tonnes,53437.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2007,2007,tonnes,53405.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1965,1965,tonnes,53268.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1994,1994,tonnes,52793.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1995,1995,tonnes,52600.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1995,1995,tonnes,52321.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39160,Brewing or distilling dregs and waste,1986,1986,tonnes,52244.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,2006,2006,tonnes,51963.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,2012,2012,tonnes,51870.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1967,1967,tonnes,51618.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2018,2018,tonnes,51492.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,1998,1998,tonnes,51286.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,2018,2018,tonnes,50917.87,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,2008,2008,tonnes,50228.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2014,2014,tonnes,49843.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,2006,2006,tonnes,49502.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1966,1966,tonnes,49419.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1967,1967,tonnes,48884.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1995,1995,tonnes,48307.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1993,1993,tonnes,47746.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,1996,1996,tonnes,47605.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2006,2006,tonnes,47428.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1987,1987,tonnes,47164.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1993,1993,tonnes,47047.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,2014,2014,tonnes,46743.6,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2013,2013,tonnes,46337.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1991,1991,tonnes,46039.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1996,1996,tonnes,45956.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2004,2004,tonnes,45406.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,2004,2004,tonnes,45306.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1989,1989,tonnes,45135.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2008,2008,tonnes,44589.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1992,1992,tonnes,44529.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,2003,2003,tonnes,44462.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1963,1963,tonnes,44300.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,1999,1999,tonnes,44001.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2004,2004,tonnes,43522.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,0112,Maize (corn),1992,1992,tonnes,43141.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2005,2005,tonnes,42846.0,T,Unofficial figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1997,1997,tonnes,42797.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1998,1998,tonnes,42698.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1973,1973,tonnes,42254.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2011,2011,tonnes,42085.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2012,2012,tonnes,41237.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2000,2000,tonnes,41107.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,39170.01,Food wastes,1997,1997,tonnes,40953.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2019,2019,tonnes,40778.02,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1968,1968,tonnes,40747.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1961,1961,tonnes,40200.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1992,1992,tonnes,40166.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1979,1979,tonnes,39877.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1970,1970,tonnes,39722.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1998,1998,tonnes,38915.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1966,1966,tonnes,38901.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1994,1994,tonnes,38633.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1984,1984,tonnes,38478.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1976,1976,tonnes,38474.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,2013,2013,tonnes,37144.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,2004,2004,tonnes,36508.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),1962,1962,tonnes,35700.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2015,2015,tonnes,35255.99,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2020,2020,tonnes,35237.47,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39130.04,Gluten feed and meal,2005,2005,tonnes,35122.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1967,1967,tonnes,35015.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2019,2019,tonnes,34732.6,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1988,1988,tonnes,34170.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0111,Wheat,2014,2014,tonnes,33993.1,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1995,1995,tonnes,33699.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),2001,2001,tonnes,33620.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,0112,Maize (corn),1995,1995,tonnes,33441.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1963,1963,tonnes,33211.0,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,02211,Raw milk of cattle,2005,2005,tonnes,33075.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1971,1971,tonnes,32909.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1986,1986,tonnes,32709.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1981,1981,tonnes,32447.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2009,2009,tonnes,32419.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2012,2012,tonnes,32330.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0112,Maize (corn),2021,2021,tonnes,32237.73,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,2003,2003,tonnes,31984.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1988,1988,tonnes,31792.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1982,1982,tonnes,31341.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1969,1969,tonnes,31311.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,1991,1991,tonnes,30849.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2007,2007,tonnes,30586.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,39170.01,Food wastes,2010,2010,tonnes,30416.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1975,1975,tonnes,29806.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,0111,Wheat,2009,2009,tonnes,29791.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1968,1968,tonnes,29706.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2021,2021,tonnes,29653.6,A,Official figure
TCL,Crops and livestock products,703,Slovakia,5610,Import Quantity,24490,Other non-alcoholic caloric beverages,1999,1999,tonnes,29636.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,21910.03,Cake of  soya beans,1994,1994,tonnes,29611.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,21910.03,Cake of  soya beans,1963,1963,tonnes,29032.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,23540,Molasses,1965,1965,tonnes,28784.0,A,Official figure
TCL,Crops and livestock products,372,Ireland,5610,Import Quantity,39120.01,Bran of wheat,1974,1974,tonnes,28686.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,1983,1983,tonnes,28643.0,A,Official figure
TCL,Crops and livestock products,246,Finland,5610,Import Quantity,23540,Molasses,2008,2008,tonnes,28339.0,A,Official figure
